"geom_wkt","time_start","time_end","ocean","flag","gear","species","schooltype","catchtype","catchunit","v_catch","number_of_points"
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-03-01,1997-03-31,"ATL","FRA","BB","SKJ","FS","L","MT",37.249,21
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-03-01,1997-03-31,"ATL","FRA","BB","YFT","FS","L","MT",2.467,2
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-06-01,1997-06-30,"ATL","FRA","BB","BET","FS","L","MT",67.155,8
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-06-01,1997-06-30,"ATL","FRA","BB","SKJ","FS","L","MT",3.33,2
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-07-01,1997-07-31,"ATL","FRA","BB","BET","FS","L","MT",115.712,22
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-07-01,1997-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",35.486,20
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-07-01,1997-07-31,"ATL","FRA","BB","YFT","FS","L","MT",37.74,13
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-08-01,1997-08-31,"ATL","FRA","BB","BET","FS","L","MT",55.046,22
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-08-01,1997-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",138.123,24
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-08-01,1997-08-31,"ATL","FRA","BB","YFT","FS","L","MT",23.631,11
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-09-01,1997-09-30,"ATL","FRA","BB","BET","FS","L","MT",50.861,19
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-09-01,1997-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",170.567,30
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-09-01,1997-09-30,"ATL","FRA","BB","YFT","FS","L","MT",15.967,11
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-10-01,1997-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",90.335,22
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-10-01,1997-10-31,"ATL","FRA","BB","YFT","FS","L","MT",18.392,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-11-01,1997-11-30,"ATL","FRA","BB","BET","FS","L","MT",65.718,20
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-11-01,1997-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",83.083,24
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-11-01,1997-11-30,"ATL","FRA","BB","YFT","FS","L","MT",37.558,12
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-12-01,1997-12-31,"ATL","FRA","BB","BET","FS","L","MT",64.988,23
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-12-01,1997-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",121.741,42
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1997-12-01,1997-12-31,"ATL","FRA","BB","YFT","FS","L","MT",6.01,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-01-01,1998-01-31,"ATL","FRA","BB","BET","FS","L","MT",61.849,32
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-01-01,1998-01-31,"ATL","FRA","BB","SKJ","FS","L","MT",186.313,53
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-02-01,1998-02-28,"ATL","FRA","BB","BET","FS","L","MT",87.327,32
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-02-01,1998-02-28,"ATL","FRA","BB","SKJ","FS","L","MT",156.235,37
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-02-01,1998-02-28,"ATL","FRA","BB","YFT","FS","L","MT",0.936,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-03-01,1998-03-31,"ATL","FRA","BB","BET","FS","L","MT",71.283,41
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-03-01,1998-03-31,"ATL","FRA","BB","SKJ","FS","L","MT",126.845,47
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-03-01,1998-03-31,"ATL","FRA","BB","YFT","FS","L","MT",6.66,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-04-01,1998-04-30,"ATL","FRA","BB","BET","FS","L","MT",13.484,14
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-04-01,1998-04-30,"ATL","FRA","BB","SKJ","FS","L","MT",49.621,25
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-04-01,1998-04-30,"ATL","FRA","BB","YFT","FS","L","MT",0.963,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-05-01,1998-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",0.193,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-07-01,1998-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",114.303,8
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-07-01,1998-07-31,"ATL","FRA","BB","YFT","FS","L","MT",19.375,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-08-01,1998-08-31,"ATL","FRA","BB","BET","FS","L","MT",53.906,15
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-08-01,1998-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",47.336,16
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-08-01,1998-08-31,"ATL","FRA","BB","YFT","FS","L","MT",1.161,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-09-01,1998-09-30,"ATL","FRA","BB","BET","FS","L","MT",36.927,10
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-09-01,1998-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",81.258,17
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-09-01,1998-09-30,"ATL","FRA","BB","YFT","FS","L","MT",14.446,7
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-10-01,1998-10-31,"ATL","FRA","BB","BET","FS","L","MT",7.339,4
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-10-01,1998-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",126.385,23
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-11-01,1998-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",67.377,21
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-11-01,1998-11-30,"ATL","FRA","BB","YFT","FS","L","MT",17.666,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-12-01,1998-12-31,"ATL","FRA","BB","BET","FS","L","MT",23.373,15
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-12-01,1998-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",67.402,15
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1998-12-01,1998-12-31,"ATL","FRA","BB","YFT","FS","L","MT",16.238,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-01-01,1999-01-31,"ATL","FRA","BB","SKJ","FS","L","MT",20.602,9
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-06-01,1999-06-30,"ATL","FRA","BB","BET","FS","L","MT",11.772,2
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-06-01,1999-06-30,"ATL","FRA","BB","SKJ","FS","L","MT",143.226,14
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-06-01,1999-06-30,"ATL","FRA","BB","YFT","FS","L","MT",9.81,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-07-01,1999-07-31,"ATL","FRA","BB","BET","FS","L","MT",80.36,17
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-07-01,1999-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",73.36,15
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-07-01,1999-07-31,"ATL","FRA","BB","YFT","FS","L","MT",41.281,7
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-08-01,1999-08-31,"ATL","FRA","BB","BET","FS","L","MT",4.24,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-08-01,1999-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",14.84,2
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-09-01,1999-09-30,"ATL","FRA","BB","BET","FS","L","MT",18.883,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-09-01,1999-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",1.021,2
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-09-01,1999-09-30,"ATL","FRA","BB","YFT","FS","L","MT",25.97,4
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1999-10-01,1999-10-31,"ATL","FRA","BB","BET","FS","L","MT",56.628,6
